-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-96.009272,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000,-81.434000
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-84.734409,-84.734409,-88.178884,-88.178884,-88.554737,-88.554737,-88.554737,-88.554737,-93.222979,-93.222979,-93.222979,-93.222979,-93.222979,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-84.734409,-84.734409,-88.178884,-88.178884,-88.554737,-88.554737,-88.554737,-88.554737,-93.222979,-93.222979,-93.222979,-93.222979,-93.222979,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000,-100.560000
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-84.734409,-84.734409,-88.178884,-88.178884,-88.554737,-88.554737,-88.554737,-88.554737,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-86.844175,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-88.178884,-88.178884,-88.554737,-88.554737,-88.554737,-88.554737,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667,-91.041667
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-89.114000,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-90.295359,-88.178884,-88.178884,-88.554737,-88.554737,-88.554737,-88.554737,-92.489381,-92.489381,-92.489381,-92.489381,-92.489381,-92.489381,-92.489381,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932,-92.866932
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-81.342935,-81.342935,-81.342935,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-88.188350,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.911667,-80.911667,-80.911667,-82.535659,-82.535659,-82.535659,-86.771815,-86.771815,-88.235616,-88.235616,-88.235616,-101.400000,-101.400000,-101.400000,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-81.342935,-81.342935,-81.342935,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-88.188350,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.911667,-80.911667,-80.911667,-82.535659,-82.535659,-82.535659,-86.771815,-86.771815,-88.235616,-88.235616,-88.235616,-101.400000,-101.400000,-101.400000,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-81.342935,-81.342935,-81.342935,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-88.188350,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.102101,-80.911667,-80.911667,-80.911667,-82.535659,-82.535659,-82.535659,-86.771815,-86.771815,-88.235616,-88.235616,-88.235616,-101.400000,-101.400000,-101.400000,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698
-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-111.000000,-108.408333,-108.408333,-108.408333,-117.263158,-117.263158,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-96.542273,-81.342935,-81.342935,-81.342935,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-88.188350,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.000000,-80.911667,-80.911667,-80.911667,-83.027982,-83.027982,-83.027982,-86.771815,-86.771815,-89.105119,-89.105119,-89.105119,-101.400000,-101.400000,-101.400000,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698,-99.125698
